============================================================
LATIN TREEBANK ANALYSIS (Perseus + PROIEL)
Source: High-quality hand-annotated lemmas (CoNLL-U)
============================================================

Total Filtered Tokens: 140927

TOP COLLOCATIONS (PAIRS) by PMI (Min count: 5)
------------------------------------------------------------
Collocation                    | PMI        | Count
('deus', 'spiritus')           |    32
('dico', 'vir')                |    32
('habeo', 'venio')             |    31
('dico', 'regnum')             |    31
('deus', 'habeo')              |    31
('iterum', 'dico')             |    31
('res', 'habeo')               |    31
('res', 'video')               |    31
('mitto', 'venio')             |    31
('venio', 'invenio')           |    31
('iesus', 'ergo')              |    31
('dico', 'iudaei')             |    31
('enim', 'venio')              |    31
('habeo', 'enim')              |    31
('fio', 'dico')                |    31
('non', 'iudico')              |    31
('et', 'enim')                 |    31
('facio', 'pater')             |    31
('verbum', 'autem')            |    31
('eo', 'autem')                |    31
('et', 'iesus')                |    31
('sicut', 'autem')             |    31
('non', 'verbum')              |    31
('non', 'respondeo')           |    31
('enim', 'iesus')              |    31
('habeo', 'iesus')             |    31
('scribo', 'video')            |    30
('deus', 'video')              |    30
('video', 'deus')              |    30
('fio', 'possum')              |    30
('modo', 'etiam')              |    30
('video', 'possum')            |    30
('res', 'gero')                |    30
('tribunus', 'plebs')          |    30
('quam', 'res')                |    30
('dico', 'etiam')              |    30
('volo', 'autem')              |    30
('simon', 'petrus')            |    30
('facio', 'multus')            |    30
('accipio', 'autem')           |    30
('dico', 'dimitto')            |    30
('autem', 'princeps')          |    30
('pater', 'mater')             |    30
('multus', 'enim')             |    30
('non', 'licet')               |    30
('autem', 'credo')             |    30
('non', 'ita')                 |    30
('facio', 'respondeo')         |    30
('ut', 'non')                  |    30
('littera', 'do')              |    30
('habeo', 'possum')            |    29
('res', 'possum')              |    29
('venio', 'habeo')             |    29
('deus', 'ne')                 |    29
('nomen', 'dico')              |    29
('scribo', 'dico')             |    29
('verbum', 'dico')             |    29
('dico', 'fio')                |    29
('res', 'caesar')              |    29
('dico', 'verbum')             |    29
('magnus', 'pars')             |    29
('do', 'deus')                 |    29
('oculus', 'video')            |    29
('pater', 'deus')              |    29
('autem', 'sicut')             |    29
('deus', 'sicut')              |    29
('aio', 'non')                 |    29
('non', 'frater')              |    29
('domus', 'non')               |    29
('aio', 'dominus')             |    29
('dico', 'quidem')             |    29
('sto', 'dico')                |    29
('eo', 'non')                  |    29
('autem', 'fio')               |    29
('non', 'mundus')              |    29
('vero', 'non')                |    29
('fio', 'autem')               |    29
('locus', 'ubi')               |    29
('iudaei', 'autem')            |    29
('ut', 'facio')                |    29
('non', 'tempus')              |    29
('non', 'locus')               |    29
('non', 'ut')                  |    29
('mehercule', 'hercule')       |    29
('magnus', 'numerus')          |    29
('dies', 'nox')                |    28
('dico', 'bonus')              |    28
('venio', 'ergo')              |    28
('facio', 'volo')              |    28
('habeo', 'magnus')            |    28
('venio', 'audio')             |    28
('possum', 'quam')             |    28
('venio', 'ne')                |    28
('ne', 'facio')                |    28
('res', 'ago')                 |    28
('eo', 'dico')                 |    28
('opus', 'facio')              |    28
('facio', 'do')                |    28
('regnum', 'dico')             |    28
('iohannes', 'dico')           |    28
('coepi', 'dico')              |    28
('turba', 'multus')            |    28
('filius', 'pater')            |    28
('audio', 'iesus')             |    28
('non', 'opus')                |    28
('enim', 'pater')              |    28
('non', 'nisi')                |    28
('dico', 'numquid')            |    28
('habeo', 'multus')            |    28
('non', 'eo')                  |    28
('discipulus', 'iesus')        |    28
('non', 'caro')                |    28
('ita', 'non')                 |    28
('aio', 'autem')               |    28
('iudaei', 'dico')             |    28
('scio', 'enim')               |    28
('autem', 'iudaei')            |    28
('enim', 'res')                |    28
('habeo', 'scribo')            |    27
('bellum', 'gero')             |    27
('dico', 'iam')                |    27
('pater', 'do')                |    27
('dico', 'vox')                |    27
('dico', 'turba')              |    27
('volo', 'possum')             |    27
('facio', 'ne')                |    27
('dico', 'scribo')             |    27
('iesus', 'filius')            |    27
('filius', 'iesus')            |    27
('peccatum', 'autem')          |    27
('ecce', 'venio')              |    27
('nolo', 'enim')               |    27
('iudico', 'non')              |    27
('autem', 'turba')             |    27
('facio', 'audio')             |    27
('sequor', 'dico')             |    27
('filius', 'venio')            |    27
('venio', 'discipulus')        |    27
('non', 'spiritus')            |    27
('homo', 'ne')                 |    27
('sicut', 'pater')             |    27
('autem', 'loquor')            |    27
('locus', 'non')               |    27
('enim', 'do')                 |    27
('autem', 'bonus')             |    27
('autem', 'respondeo')         |    27
('enim', 'volo')               |    27
('nomen', 'dominus')           |    27
('dico', 'quomodo')            |    27
('ergo', 'video')              |    27
('scribo', 'autem')            |    27
('etiam', 'non')               |    27
('sermo', 'non')               |    27
('audio', 'venio')             |    27
('volo', 'scribo')             |    27
('ne', 'video')                |    27
('non', 'debeo')               |    27
('deus', 'gratia')             |    27
('res', 'quam')                |    27
('greek.expression', 'non')    |    27
('dico', 'nunc')               |    26
('quaero', 'invenio')          |    26
('habeo', 'spiritus')          |    26
('caelum', 'homo')             |    26
('ne', 'do')                   |    26
('dico', 'mulier')             |    26
('fero', 'possum')             |    26
('venio', 'hora')              |    26
('domus', 'dico')              |    26
('ita', 'facio')               |    26
('vir', 'mulier')              |    26
('deus', 'et')                 |    26
('autem', 'vir')               |    26
('dimitto', 'autem')           |    26
('ergo', 'facio')              |    26
('caelum', 'autem')            |    26
('aio', 'facio')               |    26
('enim', 'lex')                |    26
('autem', 'cognosco')          |    26
('bonus', 'autem')             |    26
('domus', 'autem')             |    26
('autem', 'ergo')              |    26
('discipulus', 'venio')        |    26
('dico', 'iohannes')           |    26
('autem', 'vero')              |    26
('autem', 'tempus')            |    26
('magnus', 'non')              |    26
('quidem', 'non')              |    26
('autem', 'ne')                |    26
('non', 'quidem')              |    26
('enim', 'dominus')            |    26
('autem', 'fides')             |    26
('non', 'ample')               |    26
('deus', 'ergo')               |    26
('ergo', 'iudaei')             |    26
('mitto', 'autem')             |    26
('non', 'christus')            |    26
('autem', 'scribo')            |    26
('nunc', 'non')                |    26
('non', 'quaero')              |    26
('video', 'quam')              |    26
('littera', 'mitto')           |    26
('volo', 'res')                |    25
('homo', 'video')              |    25
('do', 'accipio')              |    25
('servus', 'dominus')          |    25
('potestas', 'habeo')          |    25
('habeo', 'facio')             |    25
('magnus', 'video')            |    25
('habeo', 'potestas')          |    25
('quam', 'video')              |    25
('homo', 'possum')             |    25
('volo', 'venio')              |    25
('res', 'causa')               |    25
('scribo', 'res')              |    25
('bonus', 'malus')             |    25
('caesar', 'facio')            |    25
('miror', 'dico')              |    25
('servus', 'facio')            |    25
('scio', 'facio')              |    25
('dico', 'ubi')                |    25
('christus', 'dico')           |    25
('enim', 'scribo')             |    25
('dico', 'quaero')             |    25
('ecce', 'dico')               |    25
('dico', 'domus')              |    25
('nam', 'et')                  |    25
('iesus', 'credo')             |    25
('multus', 'habeo')            |    25
('do', 'potestas')             |    25
('dico', 'quare')              |    25
('discipulus', 'non')          |    25
('autem', 'domus')             |    25
('ergo', 'dominus')            |    25
('corpus', 'non')              |    25
('terra', 'non')               |    25
('autem', 'mulier')            |    25
('fides', 'non')               |    25
('quare', 'non')               |    25
('enim', 'multus')             |    25
('dico', 'nescio')             |    25
('non', 'fio')                 |    25
('mitto', 'facio')             |    25
('scio', 'deus')               |    25
('facio', 'quam')              |    25
('enim', 'et')                 |    25
('non', 'nunc')                |    25
('dominus', 'spiritus')        |    25
('gloria', 'deus')             |    25
('iesus', 'gratia')            |    25
('lex', 'deus')                |    25
('certus', 'facio')            |    25
('littera', 'scribo')          |    25
('greek.expression', 'video')  |    25
('res', 'ut')                  |    25
('caesar', 'res')              |    24
('magnus', 'quam')             |    24
('scribo', 'do')               |    24
('dico', 'sic')                |    24
('ne', 'audio')                |    24
('video', 'caelum')            |    24
('facio', 'caelum')            |    24
('video', 'scribo')            |    24
('homo', 'pater')              |    24
('venio', 'mitto')             |    24
('deus', 'possum')             |    24
('accipio', 'dico')            |    24
('gratia', 'christus')         |    24
('autem', 'sic')               |    24
('civitas', 'dico')            |    24
('pono', 'non')                |    24
('pater', 'caelum')            |    24
('iesus', 'habeo')             |    24
('dimitto', 'dico')            |    24
('non', 'morior')              |    24
('enim', 'loquor')             |    24
('facio', 'ut')                |    24
('quaero', 'dico')             |    24
('caelum', 'non')              |    24
('pono', 'autem')              |    24
('non', 'oportet')             |    24
('ergo', 'deus')               |    24
('autem', 'accipio')           |    24
('lex', 'autem')               |    24
('credo', 'enim')              |    24
('credo', 'deus')              |    24
('fero', 'non')                |    24
('christus', 'dominus')        |    24
('scribo', 'habeo')            |    24
('et', 'christus')             |    24
('non', 'tam')                 |    24
('bellum', 'infero')           |    23
('facio', 'frater')            |    23
('possum', 'etiam')            |    23
('potestas', 'facio')          |    23
('res', 'consilium')           |    23
('habeo', 'auris')             |    23
('habeo', 'et')                |    23
('scio', 'venio')              |    23
('dico', 'sedeo')              |    23
('video', 'sedeo')             |    23
('vox', 'caelum')              |    23
('magnus', 'caelum')           |    23
('dico', 'angelus')            |    23
('tertius', 'pars')            |    23
('facio', 'terra')             |    23
('dico', 'oportet')            |    23
('ne', 'deus')                 |    23
('facio', 'bonus')             |    23
('do', 'ne')                   |    23
('dico', 'res')                |    23
('ita', 'dico')                |    23
('quam', 'habeo')              |    23
('ne', 'scio')                 |    23
('facio', 'eo')                |    23
('gratia', 'iesus')            |    23
('autem', 'nolo')              |    23
('autem', 'ecce')              |    23
('enim', 'spiritus')           |    23
('autem', 'voco')              |    23
('autem', 'nomen')             |    23
('facio', 'sicut')             |    23
('dico', 'mater')              |    23
('voco', 'dico')               |    23
('voco', 'autem')              |    23
('iohannes', 'autem')          |    23
('quomodo', 'dico')            |    23
('facio', 'lex')               |    23
('princeps', 'dico')           |    23
('do', 'enim')                 |    23
('autem', 'possum')            |    23
('multus', 'scribo')           |    23
('non', 'ago')                 |    23
('usque', 'dies')              |    23
('enim', 'filius')             |    23
('manus', 'autem')             |    23
('sacerdos', 'senex')          |    23
('sacerdos', 'dico')           |    23
('cognosco', 'autem')          |    23
('non', 'relinquo')            |    23
('non', 'nosco')               |    23
('frater', 'deus')             |    23
('magis', 'autem')             |    23
('dies', 'caesar')             |    23
('frater', 'dominus')          |    23
('ecclesia', 'deus')           |    23
('paulus', 'dico')             |    23
('modus', 'non')               |    23
('ago', 'deus')                |    23
('non', 'dubito')              |    23
('do', 'littera')              |    23
('dominus', 'video')           |    22
('dico', 'potestas')           |    22
('accipio', 'do')              |    22
('paenitentia', 'ago')         |    22
('venio', 'do')                |    22
('terra', 'caelum')            |    22
('adoro', 'dico')              |    22
('signum', 'facio')            |    22
('dico', 'timeo')              |    22
('dico', 'sanctus')            |    22
('sanctus', 'deus')            |    22
('exeo', 'dico')               |    22
('dies', 'video')              |    22
('magnus', 'homo')             |    22
('bonus', 'homo')              |    22
('ago', 'facio')               |    22
('facio', 'civitas')           |    22
('locus', 'dico')              |    22
('virtus', 'deus')             |    22
('possum', 'habeo')            |    22
('ne', 'homo')                 |    22
('et', 'video')                |    22
('iesus', 'enim')              |    22
('dico', 'rex')                |    22
('sacerdos', 'scriba')         |    22
('autem', 'iohannes')          |    22
('iesus', 'spiritus')          |    22
('venio', 'homo')              |    22
('iesus', 'respondeo')         |    22
('fides', 'autem')             |    22
('autem', 'dimitto')           |    22
('scio', 'homo')               |    22
('autem', 'simon')             |    22
('nomen', 'non')               |    22
('scio', 'volo')               |    22
('dominus', 'enim')            |    22
('dies', 'iesus')              |    22
('regnum', 'non')              |    22
('homo', 'venio')              |    22
('ergo', 'autem')              |    22
('non', 'domus')               |    22
('manduco', 'non')             |    22
('pater', 'facio')             |    22
('testimonium', 'non')         |    22
('manus', 'non')               |    22
('non', 'sic')                 |    22
('facio', 'filius')            |    22
('non', 'voluntas')            |    22
('sic', 'non')                 |    22
('dominus', 'habeo')           |    22
('ergo', 'venio')              |    22
('opus', 'autem')              |    22
('venio', 'nomen')             |    22
('enim', 'magnus')             |    22
('dico', 'servus')             |    22
('eo', 'venio')                |    22
('peccatum', 'non')            |    22
('petrus', 'autem')            |    22
('filius', 'facio')            |    22
('iudaei', 'non')              |    22
('dies', 'festus')             |    22
('christus', 'facio')          |    22
('autem', 'lex')               |    22
('non', 'pars')                |    22
('mulier', 'vir')              |    22
('littera', 'non')             |    22
('do', 'scribo')               |    22
('quam', 'possum')             |    22
('obses', 'do')                |    22
('causa', 'dico')              |    21
('possum', 'venio')            |    21
('habeo', 'volo')              |    21
('consilium', 'res')           |    21
('templum', 'deus')            |    21
('quam', 'scribo')             |    21
('quidem', 'res')              |    21
('volo', 'scio')               |    21
('scio', 'habeo')              |    21
('habeo', 'nomen')             |    21
('ita', 'habeo')               |    21
('venio', 'pater')             |    21
('et', 'pater')                |    21
('deus', 'dies')               |    21
('dico', 'nomen')              |    21
('scribo', 'venio')            |    21
('dico', 'civitas')            |    21
('dico', 'iterum')             |    21
('do', 'venio')                |    21
('deus', 'loquor')             |    21
('etiam', 'res')               |    21
('etiam', 'dico')              |    21
('homo', 'bonus')              |    21
('dico', 'caesar')             |    21
('filius', 'enim')             |    21
('autem', 'hierosolyma')       |    21
('terra', 'autem')             |    21
('non', 'dignus')              |    21
('deus', 'mitto')              |    21
('cognosco', 'dico')           |    21
('surgo', 'autem')             |    21
('facio', 'ita')               |    21
('dico', 'ut')                 |    21
('at', 'aio')                  |    21
('iesus', 'scio')              |    21
('iesus', 'pater')             |    21
('pater', 'dominus')           |    21
('enim', 'tempus')             |    21
('manduco', 'autem')           |    21
('enim', 'dies')               |    21
('ubi', 'non')                 |    21
('invenio', 'autem')           |    21
('video', 'filius')            |    21
('fio', 'enim')                |    21
('video', 'fio')               |    21
('vita', 'autem')              |    21
('autem', 'sacerdos')          |    21
('caesar', 'non')              |    21
('autem', 'sto')               |    21
('ne', 'autem')                |    21
('audio', 'deus')              |    21
('quam', 'facio')              |    21
('scribo', 'facio')            |    21
('ergo', 'discipulus')         |    21
('deus', 'scio')               |    21
('christus', 'gratia')         |    21
('pater', 'christus')          |    21
('volo', 'ne')                 |    21
('quidem', 'possum')           |    21
('paucus', 'dies')             |    21
('ut', 'res')                  |    21
('ago', 'res')                 |    21
('res', 'enim')                |    21
('caesar', 'mitto')            |    21
('hostis', 'castra')           |    21
('multus', 'possum')           |    20
('respondeo', 'dominus')       |    20
('pater', 'habeo')             |    20
('possum', 'magnus')           |    20
('malus', 'facio')             |    20
('dico', 'locus')              |    20
('dico', 'ecclesia')           |    20
('nomen', 'habeo')             |    20
('volo', 'habeo')              |    20
('venio', 'accipio')           |    20
('angelus', 'habeo')           |    20
('video', 'angelus')           |    20
('dico', 'aperio')             |    20
('clamo', 'vox')               |    20
('video', 'sto')               |    20
('medius', 'dico')             |    20
('dico', 'sto')                |    20
('manus', 'dico')              |    20
('terra', 'facio')             |    20
('spiritus', 'immundus')       |    20
('vox', 'audio')               |    20
('descendo', 'caelum')         |    20
('facio', 'caesar')            |    20
('magnus', 'animus')           |    20
('res', 'etiam')               |    20
('ne', 'venio')                |    20
('mitto', 'res')               |    20
('eo', 'magis')                |    20
('venio', 'volo')              |    20
('dico', 'invenio')            |    20
('dico', 'fides')              |    20
('dico', 'david')              |    20
('nolo', 'timeo')              |    20
('populus', 'autem')           |    20
('dico', 'voco')               |    20
('autem', 'pharisaeus')        |    20
('facio', 'ergo')              |    20
('tunc', 'iesus')              |    20
('autem', 'ascendo')           |    20
('oculus', 'dico')             |    20
('non', 'intro')               |    20
('turba', 'autem')             |    20
('et', 'homo')                 |    20
('vero', 'dico')               |    20
('sicut', 'habeo')             |    20
('non', 'sermo')               |    20
('homo', 'trado')              |    20
('dominus', 'sicut')           |    20
('pater', 'venio')             |    20
('video', 'ecce')              |    20
('dico', 'quam')               |    20
('quaero', 'autem')            |    20
('at', 'respondeo')            |    20
('frater', 'dico')             |    20
('impleo', 'dico')             |    20
('scio', 'iesus')              |    20
('dico', 'simon')              |    20
('non', 'regnum')              |    20
('sto', 'non')                 |    20
('petrus', 'iohannes')         |    20
('do', 'iesus')                |    20
('video', 'pater')             |    20
('autem', 'magis')             |    20
('princeps', 'senex')          |    20
('veritas', 'non')             |    20
('sicut', 'deus')              |    20
('non', 'itaque')              |    20
('venio', 'multus')            |    20
('summus', 'sacerdos')         |    20
('enim', 'scio')               |    20
('enim', 'quam')               |    20
('vir', 'non')                 |    20
('deus', 'verbum')             |    20
('vir', 'autem')               |    20
('magnus', 'multus')           |    20
('non', 'potestas')            |    20
('non', 'corpus')              |    20
('opus', 'non')                |    20
('caro', 'spiritus')           |    20
('enim', 'credo')              |    20
('notus', 'facio')             |    20
('non', 'causa')               |    20
('non', 'caesar')              |    20
('paulus', 'autem')            |    20
('volo', 'ut')                 |    20
('autem', 'res')               |    20
('lex', 'enim')                |    20
('christus', 'frater')         |    20
('res', 'dico')                |    19
('panis', 'do')                |    19
('habeo', 'accipio')           |    19
('facio', 'ago')               |    19
('vir', 'frater')              |    19
('res', 'ita')                 |    19
('dico', 'morior')             |    19
('dies', 'do')                 |    19
('venio', 'scio')              |    19
('sedeo', 'thronus')           |    19
('magnus', 'ne')               |    19
('terra', 'ne')                |    19
('clamo', 'magnus')            |    19
('dico', 'terra')              |    19
('terra', 'mare')              |    19
('habeo', 'mitto')             |    19
('sto', 'video')               |    19
('deus', 'saeculum')           |    19
('templum', 'dico')            |    19
('civitas', 'magnus')          |    19
('dico', 'adhuc')              |    19
('loquor', 'deus')             |    19
('possum', 'homo')             |    19
('possum', 'ago')              |    19
('venio', 'domus')             |    19
('animus', 'res')              |    19
('res', 'magis')               |    19
('facio', 'scribo')            |    19
('consilium', 'capio')         |    19
('homo', 'multus')             |    19
('ne', 'magnus')               |    19
('signum', 'do')               |    19

============================================================
TOP TRIGRAMS (3-Word Phrases) by FREQUENCY
============================================================
('dominus', 'iesus', 'christus')              |    58
('respondeo', 'iesus', 'dico')                |    29
('habeo', 'auris', 'audio')                   |    22
('pater', 'dominus', 'iesus')                 |    17
('clamo', 'vox', 'magnus')                    |    16
('autem', 'iesus', 'dico')                    |    16
('amen', 'dico', 'non')                       |    16
('deus', 'pater', 'dominus')                  |    16
('quemadmodum', 'ad', 'modum')                |    16
('dico', 'ergo', 'iesus')                     |    14
('vox', 'magnus', 'dico')                     |    13
('nomen', 'dominus', 'iesus')                 |    13
('auris', 'audio', 'spiritus')                |    12
('audio', 'spiritus', 'dico')                 |    12
('spiritus', 'dico', 'ecclesia')              |    12
('princeps', 'sacerdos', 'scriba')            |    11
('respondeo', 'iesus', 'aio')                 |    11
('iesus', 'autem', 'dico')                    |    11
('filius', 'homo', 'trado')                   |    11
('gratia', 'dominus', 'iesus')                |    11
('gratia', 'ago', 'deus')                     |    11
('pax', 'deus', 'pater')                      |    10
('respondeo', 'autem', 'iesus')               |     9
('at', 'respondeo', 'dico')                   |     9
('autem', 'dico', 'non')                      |     9
('princeps', 'sacerdos', 'senex')             |     9
('facio', 'autem', 'dies')                    |     9
('gratia', 'pax', 'deus')                     |     9
('angelus', 'tuba', 'cano')                   |     8
('audio', 'vox', 'magnus')                    |     8
('dico', 'filius', 'deus')                    |     8
('autem', 'non', 'habeo')                     |     8
('at', 'respondeo', 'aio')                    |     8
('habeo', 'vita', 'aeternus')                 |     8
('dico', 'potestas', 'facio')                 |     8
('iesus', 'christus', 'dominus')              |     8
('non', 'solum', 'autem')                     |     8
('iesus', 'christus', 'gratia')               |     8
('fero', 'non', 'possum')                     |     8
('audio', 'vox', 'caelum')                    |     7
('vox', 'caelum', 'dico')                     |     7
('baptizo', 'spiritus', 'sanctus')            |     7
('fletus', 'stridor', 'dens')                 |     7
('fides', 'salvus', 'facio')                  |     7
('video', 'filius', 'homo')                   |     7
('filius', 'homo', 'venio')                   |     7
('dico', 'ergo', 'iudaei')                    |     7
('non', 'habeo', 'potestas')                  |     7
('quamobrem', 'ob', 'rem')                    |     7
('dico', 'ecclesia', 'vinco')                 |     6
('habeo', 'caput', 'cornu')                   |     6
('intro', 'regnum', 'caelum')                 |     6
('vesper', 'autem', 'facio')                  |     6
('iesus', 'autem', 'aio')                     |     6
('vinum', 'novus', 'uter')                    |     6
('regnum', 'caelum', 'homo')                  |     6
('similis', 'regnum', 'caelum')               |     6
('respondeo', 'autem', 'petrus')              |     6
('honoro', 'pater', 'mater')                  |     6
('christus', 'filius', 'deus')                |     6
('tertius', 'dies', 'resurgo')                |     6
('anima', 'salvus', 'facio')                  |     6
('dico', 'iesus', 'filius')                   |     6
('scriba', 'pharisaeus', 'hypocrita')         |     6
('usque', 'hodiernus', 'dies')                |     6
('dico', 'autem', 'dominus')                  |     6
('dico', 'autem', 'et')                       |     6
('non', 'possum', 'venio')                    |     6
('dico', 'autem', 'iesus')                    |     6
('dico', 'ergo', 'discipulus')                |     6
('nomen', 'iesus', 'christus')                |     6
('dico', 'vir', 'frater')                     |     6
('res', 'publicus', 'causa')                  |     6
('ecclesia', 'scribo', 'dico')                |     6
('nomen', 'liber', 'vita')                    |     5
('dico', 'vox', 'magnus')                     |     5
('quintus', 'titurius', 'sabinus')            |     5
('dico', 'esaias', 'propheta')                |     5
('sequor', 'turba', 'multus')                 |     5
('facio', 'non', 'possum')                    |     5
('facio', 'consummo', 'iesus')                |     5
('ibi', 'fletus', 'stridor')                  |     5
('dico', 'spiritus', 'sanctus')               |     5
('ecce', 'mater', 'frater')                   |     5
('accedo', 'discipulus', 'dico')              |     5
('non', 'video', 'audio')                     |     5
('video', 'audio', 'non')                     |     5
('dico', 'iohannes', 'baptista')              |     5
('salvus', 'facio', 'perdo')                  |     5
('petrus', 'iacob', 'iohannes')               |     5
('homo', 'trado', 'manus')                    |     5
('venio', 'autem', 'et')                      |     5
('benedictus', 'venio', 'nomen')              |     5
('venio', 'nomen', 'dominus')                 |     5
('autem', 'princeps', 'sacerdos')             |     5
('autem', 'iesus', 'aio')                     |     5
('iesus', 'amen', 'dico')                     |     5
('abraham', 'deus', 'isaac')                  |     5
('isaac', 'deus', 'iacob')                    |     5
('dico', 'enim', 'non')                       |     5
('vae', 'scriba', 'pharisaeus')               |     5
('dico', 'autem', 'non')                      |     5
('princeps', 'autem', 'sacerdos')             |     5
('dico', 'rex', 'iudaei')                     |     5
('dico', 'iesus', 'nazarenus')                |     5
('tollo', 'grabattus', 'ambulo')              |     5
('panis', 'gratia', 'ago')                    |     5
('sacerdos', 'scriba', 'senex')               |     5
('repleo', 'spiritus', 'sanctus')             |     5
('accipio', 'spiritus', 'sanctus')            |     5
('dico', 'non', 'possum')                     |     5
('dominus', 'autem', 'dico')                  |     5
('simon', 'cognomino', 'petrus')              |     5
('solum', 'autem', 'et')                      |     5
('deus', 'christus', 'iesus')                 |     5
('christus', 'iesus', 'dominus')              |     5
('sicut', 'et', 'christus')                   |     5
('rogo', 'autem', 'frater')                   |     5
('dominus', 'deus', 'omnipotens')             |     5
('res', 'publicus', 'non')                    |     5
('titus', 'labienus', 'legatus')              |     5
('legatus', 'caesar', 'mitto')                |     5
('caesar', 'certus', 'facio')                 |     5
('ne', 'populus', 'romanus')                  |     5
('imperium', 'populus', 'romanus')            |     4
('magnus', 'res', 'publicus')                 |     4
('fiala', 'aureus', 'plenus')                 |     4
('verbum', 'deus', 'testimonium')             |     4
('caelum', 'cado', 'terra')                   |     4
('video', 'angelus', 'sto')                   |     4
('video', 'audio', 'vox')                     |     4
('volo', 'medius', 'caelum')                  |     4
('sto', 'mare', 'terra')                      |     4
('vox', 'magnus', 'caelum')                   |     4
('magnus', 'caelum', 'dico')                  |     4
('anima', 'usque', 'mors')                    |     4
('vox', 'magnus', 'templum')                  |     4
('audio', 'quasi', 'vox')                     |     4
('descendo', 'caelum', 'deus')                |     4
('affero', 'gloria', 'honor')                 |     4
('verbum', 'prophetia', 'liber')              |     4
('ample', 'passus', 'absum')                  |     4
('video', 'res', 'publicus')                  |     4
('res', 'publicus', 'facio')                  |     4
('ecce', 'angelus', 'dominus')                |     4
('filius', 'voco', 'nomen')                   |     4
('voco', 'nomen', 'iesus')                    |     4
('accipio', 'puer', 'mater')                  |     4
('enim', 'regnum', 'caelum')                  |     4
('esaias', 'propheta', 'dico')                |     4
('vox', 'clamo', 'desertum')                  |     4
('via', 'dominus', 'rectus')                  |     4
('iacob', 'zebedaeus', 'iohannes')            |     4
('zebedaeus', 'iohannes', 'frater')           |     4
('praedico', 'evangelium', 'regnum')          |     4
('festuca', 'oculus', 'frater')               |     4
('quaero', 'invenio', 'pulso')                |     4
('invenio', 'pulso', 'aperio')                |     4
('dico', 'dominus', 'volo')                   |     4
('video', 'autem', 'iesus')                   |     4
('homo', 'non', 'habeo')                      |     4
('clamo', 'dico', 'filius')                   |     4
('video', 'autem', 'turba')                   |     4
('venio', 'autem', 'dies')                    |     4
('iesus', 'dico', 'video')                    |     4
('venio', 'filius', 'homo')                   |     4
('filius', 'homo', 'non')                     |     4
('iohannes', 'baptista', 'autem')             |     4
('manduco', 'ne', 'bibo')                     |     4
('non', 'ago', 'paenitentia')                 |     4
('spiritus', 'sanctus', 'non')                |     4
('frater', 'soror', 'mater')                  |     4
('enim', 'habeo', 'do')                       |     4
('audio', 'non', 'intellego')                 |     4
('semino', 'audio', 'verbum')                 |     4
('autem', 'petrus', 'dico')                   |     4
('autem', 'respondeo', 'aio')                 |     4
('dico', 'honoro', 'pater')                   |     4
('gratia', 'ago', 'frango')                   |     4
('at', 'cogito', 'dico')                      |     4
('panis', 'non', 'habeo')                     |     4
('simon', 'petrus', 'dico')                   |     4
('dico', 'christus', 'filius')                |     4
('occido', 'tertius', 'dies')                 |     4
('non', 'gusto', 'mors')                      |     4
('et', 'filius', 'homo')                      |     4
('dico', 'quare', 'non')                      |     4
('trado', 'manus', 'homo')                    |     4
('homo', 'pater', 'mater')                    |     4
('dico', 'iesus', 'autem')                    |     4
('autem', 'dico', 'iesus')                    |     4
('aio', 'amen', 'dico')                       |     4
('sacerdos', 'senex', 'populus')              |     4
('non', 'credo', 'autem')                     |     4
('lapis', 'reprobo', 'aedifico')              |     4
('reprobo', 'aedifico', 'facio')              |     4
('aedifico', 'facio', 'caput')                |     4
('facio', 'caput', 'angulus')                 |     4
('interrogo', 'dico', 'magister')             |     4
('dominus', 'sedeo', 'dexter')                |     4
