============================================================
CICERO FULL CORPUS ANALYSIS (Stanza Lemmatization)
Source: Latin Library (138 files)
============================================================

Target Check: ('timor', 'afficio') = 0

Pair                           | Count
('paruus', 'sum')              |    13
('ego', 'oratio')              |    13
('.', 'etenim')                |    13
(',', 'voco')                  |    13
('habeo', 'quam')              |    13
('habeo', 'ille')              |    13
(':', 'ita')                   |    13
('atque', 'si')                |    13
(';', 'satis')                 |    13
('quidem', 'res')              |    13
('adipiscor', 'sum')           |    13
(';', 'itaque')                |    13
('is', 'licet')                |    13
(',', 'victus')                |    13
('enim', 'ipse')               |    13
('habeo', 'quidam')            |    13
(',', 'coniungo')              |    13
('ab', 'ipse')                 |    13
(',', 'commemoror')            |    13
('iam', 'ut')                  |    13
('in', 'magis')                |    13
(':', 'omnis')                 |    13
('ille', 'vido')               |    13
('ex', 'ille')                 |    13
('cum', 'puto')                |    13
('cum', 'praesertim')          |    13
('ad', 'animus')               |    13
('is', 'unus')                 |    13
('do', 'in')                   |    13
('facio', 'possum')            |    13
(',', 'pus')                   |    13
('iudex', 'sum')               |    13
('tuus', 'vel')                |    13
('non', 'numquam')             |    13
(';', 'quamquam')              |    13
('.', 'memoria')               |    13
(',', 'bis')                   |    13
('parue', 'qui')               |    13
(',', 'incido')                |    13
('non', 'utor')                |    13
(',', 'excello')               |    13
('populus', 'qui')             |    13
('cum', 'populus')             |    13
('sum', 'voluntas')            |    13
('dico', 'iam')                |    13
('civitas', 'sum')             |    13
(',', 'vix')                   |    13
('?', 'alius')                 |    13
('de', 'si')                   |    13
('(', 'iudicium')              |    13
('is', 'opus')                 |    13
('ego', 'nec')                 |    13
('facio', 'in')                |    13
('ipse', 'scribo')             |    13
('.', 'saepe')                 |    13
('cum', 'publicus')            |    13
(',', 'vitupero')              |    13
('ars', 'hic')                 |    13
(',', 'parum')                 |    13
('.', 'tantum')                |    13
(',', 'vester')                |    13
('aut', 'homo')                |    13
('dico', 'neque')              |    13
(',', 'aliter')                |    13
('causa', 'ille')              |    13
('civius', 'et')               |    13
('civilis', 'et')              |    13
('et', 'honor')                |    13
('industria', 'sum')           |    13
(',', 'liberalis')             |    13
('aetas', 'ille')              |    13
(',', 'lucullus')              |    13
('etiam', 'lius')              |    13
('nec', 'tamen')               |    13
('qui', 'scio')                |    13
('cum', 'itaque')              |    13
('et', 'paulus')               |    13
('consulatus', 'in')           |    13
('de', 'publicus')             |    13
('ego', 'noster')              |    13
('.', 'voluntas')              |    13
(',', 'propterea')             |    13
(';', 'summus')                |    13
(',', 'praetermitto')          |    13
(',', 'diligentia')            |    13
('ne', 'tu')                   |    13
('auseo', 'tu')                |    13
('causa', 'ego')               |    13
('dico', 'oratio')             |    13
(',', 'roma')                  |    13
('ego', 'nihil')               |    13
(',', 'testimonium')           |    13
(',', 'orno')                  |    13
(':', 'iste')                  |    13
('bruo', 'tu')                 |    13
('etiam', 'oratio')            |    13
('inquam', 'sed')              |    13
('consus', 'qui')              |    13
('et', 'habitus')              |    13
('et', '—')                    |    13
(',', 'scipio')                |    13
('ex', 'oratio')               |    13
(',', 'carbo')                 |    13
('cicerus', 'm.')              |    12
('ad', 'ex')                   |    12
('multus', 'scribo')           |    12
('ex', 'tuus')                 |    12
('is', 'vivo')                 |    12
('in', 'tantus')               |    12
('alius', 'ipse')              |    12
('alius', 'ex')                |    12
('ex', 'noster')               |    12
('enim', 'modus')              |    12
('autem', 'nos')               |    12
(',', 'o')                     |    12
(')', 'virtus')                |    12
('?', 'quidem')                |    12
('atque', 'quidem')            |    12
('atque', 'de')                |    12
('atque', 'vita')              |    12
('animus', 'hic')              |    12
('nam', 'quis')                |    12
('ante', 'hic')                |    12
('accipio', 'et')              |    12
('.', 'eloquentia')            |    12
('ars', 'qui')                 |    12
(';', 'at')                    |    12
('sed', 'sui')                 |    12
('causa', 'sed')               |    12
('quasi', 'qui')               |    12
('ex', 'vita')                 |    12
('habeo', 'omnis')             |    12
(';', 'natura')                |    12
('appello', 'sum')             |    12
('post', 'sum')                |    12
('et', 'praesto')              |    12
('.', 'disciplina')            |    12
('et', 'quaero')               |    12
(')', 'quaero')                |    12
('.', 'similis')               |    12
('.', 'superior')              |    12
('disputo', 'sum')             |    12
('brutus', 'qui')              |    12
('iudicium', 'meus')           |    12
('ago', 'is')                  |    12
('.', 'nego')                  |    12
(',', 'male')                  |    12
('beatus', 'igitur')           |    12
('iste', 'non')                |    12
(';', 'animus')                |    12
('animus', 'cum')              |    12
('et', 'ne')                   |    12
('bonus', 'etiam')             |    12
(',', 'recordo')               |    12
('quam', 'si')                 |    12
('iste', 'tu')                 |    12
('iste', 'modus')              |    12
(',', 'vigeo')                 |    12
('mors', 'qui')                |    12
(',', 'paupertas')             |    12
('possum', 'quisquam')         |    12
(',', 'nonne')                 |    12
('?', 'nonne')                 |    12
('?', 'ergo')                  |    12
(',', 'concedo')               |    12
('conficio', 'sum')            |    12
('quidem', 'tamen')            |    12
('aliquis', 'cum')             |    12
('ante', 'is')                 |    12
('de', 'nihil')                |    12
('stoicus', 'sum')             |    12
('bonum', 'honestus')          |    12
('honestus', 'qui')            |    12
('contineo', 'qui')            |    12
('(', 'tamen')                 |    12
(')', 'sic')                   |    12
('de', 'nam')                  |    12
('de', 'liber')                |    12
('hic', 'nihil')               |    12
('enim', 'neque')              |    12
('hic', 'puto')                |    12
('dico', 'vero')               |    12
('alius', 'ego')               |    12
('.', 'corpus')                |    12
('hic', 'scribo')              |    12
('duo', 'qui')                 |    12
('ad', 'vita')                 |    12
(',', 'theophrastus')          |    12
('ad', 'habeo')                |    12
('ego', 'itaque')              |    12
('multus', 'res')              |    12
('nihil', 'sed')               |    12
('plus', 'qui')                |    12
(',', 'cono')                  |    12
('capio', 'et')                |    12
('dico', 'vido')               |    12
('bonum', 'si')                |    12
('bonum', 'non')               |    12
('in', 'vel')                  |    12
('tempus', 'unus')             |    12
('(', 'tempus')                |    12
(',', 'aristoteles')           |    12
('delecto', 'et')              |    12
('qui', 'solum')               |    12
('atque', 'ex')                |    12
(',', 'solus')                 |    12
('dignus', 'sum')              |    12
('is', 'neque')                |    12
('etsi', 'is')                 |    12
('ne', 'ut')                   |    12
('proprius', 'sum')            |    12
('metus', 'sum')               |    12
('enim', 'sed')                |    12
('.', 'omnino')                |    12
('alius', 'enim')              |    12
('ita', 'sui')                 |    12
('multitudo', 'qui')           |    12
(',', 'miseria')               |    12
('atque', 'ipse')              |    12
('si', 'vero')                 |    12
('(', 'at')                    |    12
(')', 'at')                    |    12
(';', 'unus')                  |    12
(',', 'exspeto')               |    12
('efficio', 'ut')              |    12
('sine', 'ullus')              |    12
('.', 'talis')                 |    12
('qui', 'sentio')              |    12
(',', 'africanus')             |    12
('.', 'sequor')                |    12
('(', 'locus')                 |    12
(')', 'locus')                 |    12
('bonum', 'cum')               |    12
('consequor', 'in')            |    12
('etiam', 'magnus')            |    12
('animus', 'ut')               |    12
(',', 'praetereo')             |    12
(',', 'laelium')               |    12
(',', 'committo')              |    12
('idem', 'non')                |    12
('crassus', 'lius')            |    12
('facio', 'sed')               |    12
('.', 'accipio')               |    12
('alius', 'is')                |    12
(',', 'cumque')                |    12
('aetas', 'is')                |    12
('.', 'coepi')                 |    12
(',', 'declaro')               |    12
('magis', 'qui')               |    12
('cognosco', 'et')             |    12
(')', 'iam')                   |    12
('ego', 'iam')                 |    12
('in', 'mens')                 |    12
('is', 'verbum')               |    12
(',', 'admoneo')               |    12
('sum', 'tamquam')             |    12
(',', 'initium')               |    12
('alius', 'res')               |    12
(',', 'utilitas')              |    12
(',', 'civius')                |    12
('aut', 'tu')                  |    12
('cum', 'nihil')               |    12
('genus', 'ille')              |    12
('et', 'quia')                 |    12
('et', 'paro')                 |    12
('.', 'adhibeo')               |    12
('in', 'inquam')               |    12
('facilis', 'qui')             |    12
('ipse', 'oratio')             |    12
('cum', 'virtus')              |    12
('is', 'laus')                 |    12
('tempus', 'ut')               |    12
('de', 'enim')                 |    12
('fero', 'non')                |    12
('opus', 'ut')                 |    12
('copia', 'et')                |    12
('habeo', 'oratio')            |    12
(',', 'praecipio')             |    12
('hic', 'itaque')              |    12
('iucundus', 'sum')            |    12
('causa', 'enim')              |    12
(',', 'egeo')                  |    12
('.', 'sane')                  |    12
('ipse', 'nec')                |    12
('ille', 'puto')               |    12
('.', 'reverto')               |    12
('.', 'domus')                 |    12
('quantus', 'sum')             |    12
('ceterus', 'cum')             |    12
('res', 'suus')                |    12
('et', 'magis')                |    12
('lego', 'qui')                |    12
('unus', 'ut')                 |    12
('facio', 'idem')              |    12
('in', 'paulus')               |    12
('hic', 'ne')                  |    12
('non', 'verbum')              |    12
(',', 'persequor')             |    12
('primus', 'ut')               |    12
('(', 'magnus')                |    12
('studium', 'sum')             |    12
('genus', 'sed')               |    12
(',', 'probabilis')            |    12
('homo', 'multus')             |    12
('magnus', 'nec')              |    12
(',', 'incommodus')            |    12
(',', 'exspecto')              |    12
('omnis', 'tamen')             |    12
('is', 'quamquam')             |    12
(',', 'admiratio')             |    12
('quidam', 'sed')              |    12
('in', 'tamquam')              |    12
('is', 'quasi')                |    12
('is', 'lex')                  |    12
('.', 'totus')                 |    12
('laus', 'sed')                |    12
(';', 'iudicium')              |    12
(':', 'quod')                  |    12
('ad', 'tempus')               |    12
('et', 'gravus')               |    12
('honor', 'sum')               |    12
(',', 'gradus')                |    12
(',', 'cedo')                  |    12
('iam', 'ille')                |    12
('.', 'gracchum')              |    12
('.', 'paruus')                |    12
('graecus', 'sum')             |    12
('sum', 'verso')               |    12
('nescio', 'sum')              |    12
('causa', 'tu')                |    12
(',', 'statim')                |    12
('ad', 'littera')              |    12
(',', 'aco')                   |    12
('canus', 'cicerus')           |    12
('cicerus', 'sanctus')         |    12
('.', 't.')                    |    12
(';', 'littera')               |    12
(',', 'adduco')                |    12
('et', 'gravitas')             |    12
('.', 'p')                     |    12
('et', 'quamquam')             |    12
(',', 'muto')                  |    12
('enim', 'scribo')             |    12
('memoria', 'sum')             |    12
('scribo', 'si')               |    12
('et', 'parue')                |    12
(',', 'vetus')                 |    12
('duo', 'et')                  |    12
('(', 'inquam')                |    12
('atticus', 'et')              |    12
('graecus', 'littera')         |    12
('numerus', 'oro')             |    12
('genus', 'oratio')            |    12
(';', 'crassus')               |    12
('annus', 'in')                |    12
('ex', 'quam')                 |    11
('omnis', 'quam')              |    11
('beatus', 'sui')              |    11
('philosophia', 'sum')         |    11
(')', 'causa')                 |    11
('in', 'totus')                |    11
('sui', 'vita')                |    11
('ne', 'sui')                  |    11
('non', 'virtus')              |    11
('non', 'nos')                 |    11
('.', 'equideo')               |    11
(',', 'equideo')               |    11
('fortuna', 'in')              |    11
('idem', 'possum')             |    11
('nihil', 'sui')               |    11
('ad', 'autem')                |    11
('ab', 'noster')               |    11
('nos', 'tu')                  |    11
('magnus', 'tu')               |    11
('ex', 'unus')                 |    11
(')', 'opus')                  |    11
('ut', 'vita')                 |    11
('ab', 'etiam')                |    11
('.', 'sapientia')             |    11
('ipse', 'nam')                |    11
('quidem', 'quis')             |    11
('ipse', 'quis')               |    11
('nomen', 'qui')               |    11
('?', 'res')                   |    11
(',', 'divinus')               |    11
('causa', 'hic')               |    11
('at', 'qui')                  |    11
('sui', 'video')               |    11
('nam', 'ut')                  |    11
('genus', 'quidam')            |    11
('perspicio', 'qui')           |    11
(',', 'graecia')               |    11
('et', 'instituo')             |    11
('alius', 'de')                |    11
('dico', 'tempus')             |    11
('(', 'quaero')                |    11
('disputo', 'qui')             |    11
('arbitror', 'qui')            |    11
('.', 'consuetudo')            |    11
('de', 'sic')                  |    11
('qui', 'sic')                 |    11
(',', 'oportet')               |    11
('ego', 'solum')               |    11
(',', 'aqua')                  |    11
('.', 'delecto')               |    11
('ab', 'video')                |    11
('cum', 'iste')                |    11
('enim', 'nullus')             |    11
('bonus', 'non')               |    11
('etiam', 'omnis')             |    11
('beatus', 'etiam')            |    11
('dolor', 'is')                |    11
('ego', 'etsi')                |    11
('.', 'tandem')                |    11
('alter', 'non')               |    11
(',', 'timeo')                 |    11
('is', 'voluptas')             |    11
('beatus', 'ut')               |    11
('contra', 'ut')               |    11
(',', 'incito')                |    11
(',', 'perturbatio')           |    11
('efficio', 'hic')             |    11
('pertineo', 'qui')            |    11
('doceo', 'qui')               |    11
('ipse', 'magnus')             |    11
('.', 'refero')                |    11
('qui', 'voluptas')            |    11
('sum', 'umquam')              |    11
('.', 'credo')                 |    11
('enim', 'quod')               |    11
('non', 'sentio')              |    11
('praeter', 'sum')             |    11
('tu', 'vero')                 |    11
('beatus', 'enim')             |    11
('.', 'fortuna')               |    11
('ne', 'quod')                 |    11
('dico', 'unus')               |    11
('cum', 'modus')               |    11
('corpus', 'in')               |    11
(',', 'opprimo')               |    11
('magnus', 'vis')              |    11
('habeo', 'vis')               |    11
('etiam', 'possum')            |    11
('in', 'puto')                 |    11
('in', 'laudo')                |    11
('recte', 'sum')               |    11
(',', 'laboro')                |    11
('is', 'laudo')                |    11
(':', '?')                     |    11
('dico', 'nisi')               |    11
('bonum', 'omnis')             |    11
('bonum', 'possum')            |    11
('.', 'vir')                   |    11
('cum', 'verbum')              |    11
('bonum', 'hic')               |    11
('ipse', 'si')                 |    11
('praesto', 'sum')             |    11
('(', 'unus')                  |    11
('pro', 'sum')                 |    11
('audio', 'dico')              |    11
('is', 'summus')               |    11
('ne', 'video')                |    11
('de', 'tuus')                 |    11
(',', 'peripateticus')         |    11
('(', 'virtus')                |    11
('.', 'desum')                 |    11
('magnus', 'quidem')           |    11
('magnus', 'possum')           |    11
('alter', 'ex')                |    11
('et', 'magne')                |    11
('quantum', 'sum')             |    11
('etiam', 'vero')              |    11
('.', 'teneo')                 |    11
('cum', 'vita')                |    11
('fio', 'is')                  |    11
('ex', 'nam')                  |    11
('et', 'labor')                |    11
('ita', 'omnis')               |    11
('maxus', 'qui')               |    11
('per', 'qui')                 |    11
('non', 'tum')                 |    11
('consilium', 'et')            |    11
('hic', 'liber')               |    11
(',', 'dubito')                |    11
('fero', 'is')                 |    11
('autem', 'quod')              |    11
(';', 'certe')                 |    11
('certe', 'qui')               |    11
(',', 'color')                 |    11
('et', 'laudo')                |    11
(',', 'pes')                   |    11
('(', 'aut')                   |    11
('in', 'virus')                |    11
('nec', 'sine')                |    11
('aliquis', 'et')              |    11
('fero', 'sum')                |    11
(';', 'nisi')                  |    11
(';', 'aliquis')               |    11
('corpus', 'externus')         |    11
(',', 'vinco')                 |    11
(',', 'fortiter')              |    11
('consulatus', 'sum')          |    11
('si', 'tamen')                |    11
(',', 'quattuor')              |    11
('sed', 'unus')                |    11
('domus', 'qui')               |    11
('annus', 'cum')               |    11
('qui', 'urbs')                |    11
('ab', 'scribo')               |    11
('.', 'necesse')               |    11
('ab', 'tamen')                |    11
('(', 'sui')                   |    11
(')', 'duo')                   |    11
(':', 'tuus')                  |    11
('.', 'vehementer')            |    11
('hic', 'iudico')              |    11
('hic', 'quoniam')             |    11
(',', 'reddo')                 |    11
(',', 'amicitia')              |    11
('amicus', 'sum')              |    11
(',', 'erudio')                |    11
('genus', 'quam')              |    11
('in', 'quisque')              |    11
('habeo', 'tu')                |    11
('delecto', 'ut')              |    11
('ad', 'meus')                 |    11
('ad', 'redeo')                |    11
('aut', 'omnino')              |    11
('enim', 'quidam')             |    11
(',', 'humanitas')             |    11
('plenus', 'sum')              |    11
(',', 'fructus')               |    11
(',', 'fugio')                 |    11
('aut', 'multus')              |    11
('et', 'exsisto')              |    11
(',', 'imitor')                |    11
('pote', 'vel')                |    11
('in', 'refero')               |    11
('ago', 'ut')                  |    11
('is', 'publicus')             |    11
('dico', 'summus')             |    11
('constituo', 'sum')           |    11
('audeo', 'dico')              |    11
(')', 'homo')                  |    11
(';', 'loquor')                |    11
('sentio', 'sum')              |    11
(',', 'impetro')               |    11
(',', 'molestus')              |    11
('nisi', 'ut')                 |    11
(',', 'libere')                |    11
('sum', 'vo')                  |    11
('et', 'semper')               |    11
('si', 'unus')                 |    11
(',', 'calamitas')             |    11
('causa', 'omnis')             |    11
('in', 'tantum')               |    11
(')', 'intellego')             |    11
('.', 'copia')                 |    11
(',', 'isqui')                 |    11
('ex', 'intellego')            |    11
(',', 'epistula')              |    11
('.', 'multo')                 |    11
('in', 'incido')               |    11
('qui', 'sane')                |    11
('ille', 'noster')             |    11
(',', 'demosthene')            |    11
(';', 'sin')                   |    11
('fio', 'non')                 |    11
('(', 'ab')                    |    11
('sin', 'sum')                 |    11
('paucus', 'sum')              |    11
('multus', 'tum')              |    11
(';', 'ius')                   |    11
('civitas', 'qui')             |    11
('gero', 'res')                |    11
('nec', 'publicus')            |    11
('et', 'lego')                 |    11
('profecto', 'sum')            |    11
('magnus', 'quam')             |    11
('.', 'deus')                  |    11
('aut', 'ne')                  |    11
('genus', 'idem')              |    11
('.', 'ceterus')               |    11
('sum', 'utor')                |    11
('ego', 'publicus')            |    11
('omnis', 'publicus')          |    11
('et', 'officium')             |    11
(',', 'cicerus')               |    11
(',', 'ignotus')               |    11
('.', 'labor')                 |    11
('princeps', 'qui')            |    11
(',', 'aequitas')              |    11
(',', 'exercitus')             |    11
(',', 'praeterea')             |    11
('consulo', 'qui')             |    11
('.', 'diligo')                |    11
(',', 'odium')                 |    11
('nec', 'ullus')               |    11
('causa', 'etiam')             |    11
(',', 'memini')                |    11
('de', 'noster')               |    11
(',', 'idcirco')               |    11
(',', 'expedio')               |    11
('.', 'virus')                 |    11
('opinio', 'sum')              |    11
('et', 'filius')               |    11
('.', 'morior')                |    11
(',', 'obscurus')              |    11
(')', 'aetas')                 |    11
(';', 'eloquentia')            |    11
(';', 'audio')                 |    11
('oratio', 'scribo')           |    11
(',', 'iuvo')                  |    11
('par', 'sum')                 |    11
('orator', 'quam')             |    11
('disertus', 'sum')            |    11
('debeo', 'non')               |    11
(',', 'gracchum')              |    11
('et', 'plebs')                |    11
(',', 'latinus')               |    11
(':', 'ab')                    |    11
('.', 'tullius')               |    11
('ego', 'pro')                 |    11
('.', 'screns')                |    11
('possum', 'tuus')             |    11
(',', 'auseo')                 |    11
('atque', 'tamen')             |    11
('ego', 'exsisto')             |    11
('causa', 'ipse')              |    11
('et', 'plenus')               |    11
('canus', 'm.')                |    11
('cicerus', 'damen')           |    11
(',', 't.')                    |    11
('.', 'c')                     |    11
('iudex', 'qui')               |    11
('.', 'plane')                 |    11
('roma', 'sum')                |    11
(',', 'intueor')               |    11
('de', 'iste')                 |    11
('aequalis', 'sum')            |    11
('inquam', 'quis')             |    11
('brutus', 'tu')               |    11
('hic', 'paulus')              |    11
(';', 'aetas')                 |    11
('maxus', 'sum')               |    11
('magnus', 'orator')           |    11
('alius', 'scribo')            |    11
('nec', 'orator')              |    11
('audio', 'cum')               |    11
('plebs', 'tribunus')          |    11
('consulus', 'qui')            |    11
(',', 'habitus')               |    11
('audio', 'de')                |    11
('(', 'orator')                |    11
(',', 'caton')                 |    11
('et', 'vehemens')             |    11
('latine', 'loquor')           |    11
('in', 'patronus')             |    11
('hic', 'inquam')              |    11
('bruo', 'hic')                |    10
('.', 'sentio')                |    10
('tuus', 'virtus')             |    10
('difficilis', 'sum')          |    10
('multus', 'tam')              |    10
('philosophia', 'qui')         |    10
('in', 'philosophia')          |    10
(',', 'tracto')                |    10
(',', 'gravius')               |    10
('ad', 'studium')              |    10
('totus', 'ut')                |    10
('beatus', 'satis')            |    10
('?', 'autem')                 |    10
('autem', 'sin')               |    10
('ne', 'vero')                 |    10
('ad', 'nos')                  |    10
('facio', 'quam')              |    10
(')', 'facio')                 |    10
('cum', 'vero')                |    10
('cado', 'in')                 |    10
('idem', 'sui')                |    10
('ad', 'nihil')                |    10
('noster', 'quam')             |    10
('noster', 'omnis')            |    10
('modus', 'quis')              |    10
(',', 'magister')              |    10
('et', 'mos')                  |    10
('mos', 'sum')                 |    10
('magnus', 'pars')             |    10
(',', 'penitus')               |    10
('autem', 'ex')                |    10
(')', 'utor')                  |    10
('de', 'homo')                 |    10
('hic', 'quisquam')            |    10
('parue', 'quam')              |    10
('animus', 'quod')             |    10
('ab', 'nec')                  |    10
(',', 'instruo')               |    10
('sapientia', 'sum')           |    10
(',', 'humanus')               |    10
('genus', 'nec')               |    10
('ad', 'usque')                |    10
('in', 'venio')                |    10
('cum', 'fero')                |    10
('ars', 'is')                  |    10
(')', 'reliquus')              |    10
(',', 'emo')                   |    10
(',', 'ingenuus')              |    10
('quasi', 'quidam')            |    10
('ex', 'quidam')               |    10
('omnis', 'vita')              |    10
('nec', 'solum')               |    10
('cum', 'sermo')               |    10
('.', 'ars')                   |    10
('et', 'ingenus')              |    10
('genus', 'multus')            |    10
('philosophus', 'qui')         |    10
('quaero', 'quis')             |    10
('qui', 'similis')             |    10
('cum', 'quaero')              |    10
('propono', 'qui')             |    10
(')', 'vido')                  |    10
('ad', 'vido')                 |    10
('possum', 'satis')            |    10
('ago', 'tu')                  |    10
('?', 'nam')                   |    10
(';', 'parue')                 |    10
('non', 'parue')               |    10
(',', 'veritas')               |    10
(',', 'diu')                   |    10
('hic', 'quaero')              |    10
('bonus', 'omnis')             |    10
('.', 'patior')                |    10
('etsi', 'tu')                 |    10
('hic', 'iam')                 |    10
('ad', 'iam')                  |    10
('sum', 'tandem')              |    10
('et', 'incito')               |    10
('miser', 'sum')               |    10
('idem', 'si')                 |    10
('ergo', 'hic')                |    10
('accido', 'qui')              |    10
('ex', 'nec')                  |    10
('sum', 'voluptas')            |    10
('ipse', 'per')                |    10
('si', 'volo')                 |    10
('is', 'pertineo')             |    10
('ante', 'de')                 |    10
('bonum', 'nisi')              |    10
('.', 'tantus')                |    10
('contineo', 'non')            |    10
('neque', 'non')               |    10
('apud', 'is')                 |    10
('malus', 'sum')               |    10
('corpus', 'sum')              |    10
('malum', 'qui')               |    10
('neque', 'tamen')             |    10
('hic', 'suus')                |    10
(')', 'ita')                   |    10
('nam', 'possum')              |    10
(',', 'constanter')            |    10
('hic', 'primus')              |    10
('dico', 'puto')               |    10
('igitur', 'in')               |    10
('in', 'numero')               |    10
('plus', 'sum')                |    10
('(', 'an')                    |    10
(')', 'an')                    |    10
('an', 'qui')                  |    10
('.', 'voluptas')              |    10
('ad', 'refero')               |    10
(':', 'quam')                  |    10
(',', 'maxum')                 |    10
('possum', 'tum')              |    10
(')', 'verbum')                |    10
(',', 'praeclaris')            |    10
('quis', 'quisque')            |    10
('hic', 'neque')               |    10
('dico', 'verbum')             |    10
(',', 'assequor')              |    10
('dico', 'semper')             |    10
(':', 'nihil')                 |    10
('.', 'dignitas')              |    10
('enim', 'quam')               |    10
('is', 'parue')                |    10
(',', 'suavis')                |    10
('hic', 'tum')                 |    10
('brutus', 'hic')              |    10
('gloria', 'sum')              |    10
('?', 'tamen')                 |    10
('filius', 'is')               |    10
(';', 'scio')                  |    10
('?', 'bonus')                 |    10
('aptus', 'sum')               |    10
('bonum', 'ex')                |    10
('omnis', 'oratio')            |    10
('?', 'ab')                    |    10
('natura', 'qui')              |    10
(',', 'vono')                  |    10
('non', 'nullus')              |    10
('is', 'suus')                 |    10
('is', 'teneo')                |    10
('aliqui', 'is')               |    10
('brutus', 'quidem')           |    10
('etiam', 'video')             |    10
('quis', 'video')              |    10
('etiam', 'quis')              |    10
('necesse', 'qui')             |    10
('ergo', 'sum')                |    10
('debeo', 'in')                |    10
('ex', 'quis')                 |    10
(')', 'volo')                  |    10
('ab', 'tum')                  |    10
('aut', 'quisquam')            |    10
('is', 'vir')                  |    10
('animus', 'atque')            |    10
('autem', 'etiam')             |    10
(';', 'laudabilis')            |    10
('habeo', 'nec')               |    10
('etiam', 'habeo')             |    10
('laudabilis', 'sum')          |    10
('non', 'numerus')             |    10
(':', 'oratio')                |    10
('gravitas', 'sum')            |    10
('autem', 'ipse')              |    10
(',', 'consumo')               |    10
('qui', 'voco')                |    10
(';', '?')                     |    10
('bonus', 'possum')            |    10
('ad', 'igitur')               |    10
('aliqui', 'et')               |    10
('aliquis', 'in')              |    10
("'", 'sum')                   |    10
('cum', 'vis')                 |    10
(')', 'consequor')             |    10
('et', 'externus')             |    10
(',', 'interdum')              |    10
(';', 'volo')                  |    10
('.', 'umquam')                |    10
(',', 'semel')                 |    10
('cognosco', 'qui')            |    10
('audio', 'in')                |    10
('c.us', 'in')                 |    10
('is', 'sermo')                |    10
('iniurius', 'qui')            |    10
(',', 'via')                   |    10
('bonus', 'homo')              |    10
('ab', 'accipio')              |    10
('quidem', 'tum')              |    10
('consequor', 'possum')        |    10
('.', 'pater')                 |    10
(',', 'cives')                 |    10
('coniungo', 'cum')            |    10
('idem', 'ille')               |    10
('aliquis', 'is')              |    10
('civus', 'et')                |    10
('accipio', 'ut')              |    10
('ad', 'suus')                 |    10
('doceo', 'homo')              |    10
('res', 'sic')                 |    10
('dignus', 'qui')              |    10
(',', 'monumentum')            |    10
(',', 'veter')                 |    10
(',', 'medius')                |    10
('res', 'vel')                 |    10
(',', 'definio')               |    10
(',', 'falsus')                |    10
(',', 'scientia')              |    10
(',', 'varius')                |    10
('iudicium', 'multus')         |    10
('sed', 'summus')              |    10
('sum', '—')                   |    10
('ab', 'genus')                |    10
('ego', 'intellego')           |    10
('adipiscor', 'qui')           |    10
(',', 'otium')                 |    10
('.', 'gratia')                |    10
(',', 'graviter')              |    10
('ad', 'video')                |    10
(',', 'arbitrium')             |    10
('(', 'utor')                  |    10
('in', 'utor')                 |    10
('defendo', 'qui')             |    10
('cum', 'laus')                |    10
('.', 'quamquam')              |    10
('ad', 'ratio')                |    10
(',', 'complector')            |    10
('parum', 'sum')               |    10
('enim', 'ita')                |    10
('dico', 'nemo')               |    10
('pecunia', 'ut')              |    10
('ille', 'verbum')             |    10
('delecto', 'sum')             |    10
('civus', 'sum')               |    10
('fere', 'omnis')              |    10
('animus', 'possum')           |    10
(',', 'quanto')                |    10
('ad', 'genus')                |    10
('facilis', 'in')              |    10
(',', 'spero')                 |    10
(',', 'clarus')                |    10
('.', 'cur')                   |    10
('?', 'noster')                |    10
('is', 'littera')              |    10
('de', 'omnis')                |    10
('ius', 'non')                 |    10
(',', 'suppedito')             |    10
('.', 't')                     |    10
('?', 'ipse')                  |    10
('ille', 'nam')                |    10
('et', 'senatus')              |    10
('amicus', 'et')               |    10
('graecus', 'in')              |    10
('historia', 'in')             |    10
('in', 'littera')              |    10
('multus', 'noster')           |    10
('annus', 'is')                |    10
(',', 'inutilis')              |    10
('nihil', 'quam')              |    10
('audio', 'non')               |    10
('dico', 'facilis')            |    10
('.', 'officium')              |    10
('aut', 'de')                  |    10
('in', 'opus')                 |    10
('quam', 'tempus')             |    10
('res', 'tam')                 |    10
('multus', 'tempus')           |    10
('quantum', 'tantum')          |    10
('causa', 'facio')             |    10
('homo', 'magnus')             |    10
('(', 'opus')                  |    10
('certe', 'et')                |    10
('ex', 'habeo')                |    10
('et', 'facultas')             |    10
('in', 'itaque')               |    10
(',', 'benivolentia')          |    10
(',', 'pereo')                 |    10
('adhibeo', 'sum')             |    10
(',', 'facillime')             |    10
('in', 'privatus')             |    10
('sum', 'testis')              |    10
('populus', 'romanus')         |    10
('senatus', 'sum')             |    10
('laus', 'magnus')             |    10
('instituo', 'sum')            |    10
('magnus', 'multus')           |    10
('magnus', 'summus')           |    10
('ille', 'primus')             |    10
('et', 'opinio')               |    10
('et', 'expedio')              |    10
('magnus', 'omnis')            |    10
('.', 'industria')             |    10
(',', 'pleruus')               |    10
('etiam', 'noster')            |    10
('apud', 'ut')                 |    10
('cum', 'ius')                 |    10
('.', 'gracchus')              |    10
(',', 'gracchus')              |    10
(',', 'simul')                 |    10
(',', 'pietas')                |    10
('cognosco', 'in')             |    10
('adulesco', 'in')             |    10
(',', 'accusatio')             |    10
('dico', 'probo')              |    10
